# file...... out_house.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... house 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,heating_demand[kW],cooling_demand[kW],heating_setpoint[degF],air_temperature[degF],outdoor_temperature[degF]
2012-01-01 17:09:00 UTC,+2.7786,+1.33585,+65,+65.9912,+17.8385
2012-01-01 17:10:00 UTC,+2.77832,+1.33592,+65,+66.0345,+17.8245
2012-01-01 17:11:00 UTC,+2.77804,+1.33598,+65,+65.7698,+17.8105
2012-01-01 17:12:00 UTC,+2.77776,+1.33605,+65,+65.5467,+17.7964
2012-01-01 17:13:00 UTC,+2.77748,+1.33612,+65,+65.3585,+17.7823
2012-01-01 17:14:00 UTC,+2.7772,+1.33619,+65,+65.1995,+17.7681
2012-01-01 17:15:00 UTC,+2.77692,+1.33626,+65,+65.0648,+17.7539
2012-01-01 17:16:00 UTC,+2.77664,+1.33633,+65,+64.9506,+17.7396
2012-01-01 17:17:00 UTC,+2.77635,+1.3364,+65,+64.8534,+17.7253
2012-01-01 17:18:00 UTC,+2.77607,+1.33647,+65,+64.7704,+17.7109
2012-01-01 17:19:00 UTC,+2.77578,+1.33655,+65,+64.6994,+17.6965
2012-01-01 17:20:00 UTC,+2.7755,+1.33662,+65,+64.6383,+17.682
2012-01-01 17:21:00 UTC,+2.77521,+1.33669,+65,+64.5855,+17.6675
2012-01-01 17:22:00 UTC,+2.77492,+1.33676,+65,+64.5398,+17.6529
2012-01-01 17:23:00 UTC,+2.77463,+1.33683,+65,+64.4998,+17.6383
2012-01-01 17:24:00 UTC,+2.77434,+1.3369,+65,+64.4647,+17.6236
2012-01-01 17:25:00 UTC,+2.77405,+1.33698,+65,+64.4337,+17.6089
2012-01-01 17:26:00 UTC,+2.77376,+1.33705,+65,+64.4061,+17.5941
2012-01-01 17:27:00 UTC,+2.77347,+1.33712,+65,+64.3814,+17.5793
2012-01-01 17:28:00 UTC,+2.77317,+1.3372,+65,+64.359,+17.5644
2012-01-01 17:29:00 UTC,+2.77288,+1.33727,+65,+64.3386,+17.5495
2012-01-01 17:30:00 UTC,+2.77258,+1.33734,+65,+64.3199,+17.5345
2012-01-01 17:31:00 UTC,+2.77228,+1.33742,+65,+64.3025,+17.5195
2012-01-01 17:32:00 UTC,+2.77199,+1.33749,+65,+64.2864,+17.5044
2012-01-01 17:33:00 UTC,+2.77169,+1.33757,+65,+64.2712,+17.4893
2012-01-01 17:34:00 UTC,+2.77139,+1.33764,+65,+64.2568,+17.4741
2012-01-01 17:35:00 UTC,+2.77109,+1.33772,+65,+64.2431,+17.4589
2012-01-01 17:36:00 UTC,+2.77078,+1.33779,+65,+64.2299,+17.4436
2012-01-01 17:37:00 UTC,+2.77048,+1.33787,+65,+64.2172,+17.4283
2012-01-01 17:38:00 UTC,+2.77018,+1.33794,+65,+64.205,+17.4129
2012-01-01 17:39:00 UTC,+2.76987,+1.33802,+65,+64.193,+17.3975
2012-01-01 17:40:00 UTC,+2.76957,+1.33809,+65,+64.1813,+17.382
2012-01-01 17:41:00 UTC,+2.76926,+1.33817,+65,+64.1699,+17.3665
2012-01-01 17:42:00 UTC,+2.76895,+1.33825,+65,+64.1586,+17.3509
2012-01-01 17:43:00 UTC,+2.76865,+1.33832,+65,+64.1475,+17.3353
2012-01-01 17:44:00 UTC,+2.76834,+1.3384,+65,+64.1365,+17.3196
2012-01-01 17:45:00 UTC,+2.76803,+1.33848,+65,+64.1257,+17.3039
2012-01-01 17:46:00 UTC,+2.76772,+1.33856,+65,+64.1149,+17.2881
2012-01-01 17:47:00 UTC,+2.7674,+1.33863,+65,+64.1042,+17.2723
2012-01-01 17:48:00 UTC,+2.76709,+1.33871,+65,+64.0936,+17.2564
2012-01-01 17:49:00 UTC,+2.76678,+1.33879,+65,+64.083,+17.2405
2012-01-01 17:50:00 UTC,+2.76646,+1.33887,+65,+64.0724,+17.2245
2012-01-01 17:51:00 UTC,+2.76615,+1.33895,+65,+64.0619,+17.2085
2012-01-01 17:52:00 UTC,+2.76583,+1.33903,+65,+64.0515,+17.1924
2012-01-01 17:53:00 UTC,+2.76551,+1.33911,+65,+64.041,+17.1763
2012-01-01 17:54:00 UTC,+2.76519,+1.33919,+65,+64.0306,+17.1601
2012-01-01 17:55:00 UTC,+2.76487,+1.33927,+65,+64.0201,+17.1439
2012-01-01 17:56:00 UTC,+2.76455,+1.33935,+65,+64.0097,+17.1276
2012-01-01 17:57:00 UTC,+2.76423,+1.33943,+65,+63.9993,+17.1113
2012-01-01 17:58:00 UTC,+2.76391,+1.33951,+65,+64.2891,+17.0949
2012-01-01 17:59:00 UTC,+2.76359,+1.33959,+65,+64.5355,+17.0785
2012-01-01 18:00:00 UTC,+2.76326,+1.33967,+65,+64.7455,+17.062
2012-01-01 18:01:00 UTC,+2.76274,+1.3398,+65,+64.9252,+17.0351
2012-01-01 18:02:00 UTC,+2.76221,+1.33993,+65,+65.0792,+17.0086
2012-01-01 18:03:00 UTC,+2.7617,+1.34006,+65,+65.2119,+16.9823
2012-01-01 18:04:00 UTC,+2.76119,+1.34019,+65,+65.3267,+16.9564
2012-01-01 18:05:00 UTC,+2.76068,+1.34032,+65,+65.4266,+16.9307
2012-01-01 18:06:00 UTC,+2.76019,+1.34044,+65,+65.514,+16.9054
2012-01-01 18:07:00 UTC,+2.75969,+1.34056,+65,+65.5926,+16.8803
2012-01-01 18:08:00 UTC,+2.75921,+1.34069,+65,+65.6621,+16.8556
2012-01-01 18:09:00 UTC,+2.75873,+1.34081,+65,+65.7242,+16.8311
2012-01-01 18:10:00 UTC,+2.75825,+1.34092,+65,+65.78,+16.807
2012-01-01 18:11:00 UTC,+2.75779,+1.34104,+65,+65.8305,+16.7831
2012-01-01 18:12:00 UTC,+2.75732,+1.34116,+65,+65.8766,+16.7596
2012-01-01 18:13:00 UTC,+2.75687,+1.34127,+65,+65.9191,+16.7363
2012-01-01 18:14:00 UTC,+2.75642,+1.34139,+65,+65.9585,+16.7134
2012-01-01 18:15:00 UTC,+2.75597,+1.3415,+65,+65.9953,+16.6907
2012-01-01 18:16:00 UTC,+2.75554,+1.34161,+65,+66.0299,+16.6684
2012-01-01 18:17:00 UTC,+2.7551,+1.34172,+65,+65.7655,+16.6463
2012-01-01 18:18:00 UTC,+2.75468,+1.34182,+65,+65.5427,+16.6246
2012-01-01 18:19:00 UTC,+2.75426,+1.34193,+65,+65.3546,+16.6031
2012-01-01 18:20:00 UTC,+2.75384,+1.34203,+65,+65.1955,+16.582
2012-01-01 18:21:00 UTC,+2.75343,+1.34214,+65,+65.0608,+16.5611
2012-01-01 18:22:00 UTC,+2.75303,+1.34224,+65,+64.9463,+16.5406
2012-01-01 18:23:00 UTC,+2.75264,+1.34234,+65,+64.8489,+16.5203
2012-01-01 18:24:00 UTC,+2.75225,+1.34243,+65,+64.7656,+16.5004
2012-01-01 18:25:00 UTC,+2.75186,+1.34253,+65,+64.6943,+16.4807
2012-01-01 18:26:00 UTC,+2.75148,+1.34263,+65,+64.6329,+16.4614
2012-01-01 18:27:00 UTC,+2.75111,+1.34272,+65,+64.5797,+16.4423
2012-01-01 18:28:00 UTC,+2.75074,+1.34281,+65,+64.5336,+16.4236
2012-01-01 18:29:00 UTC,+2.75038,+1.3429,+65,+64.4932,+16.4051
2012-01-01 18:30:00 UTC,+2.75003,+1.34299,+65,+64.4577,+16.387
2012-01-01 18:31:00 UTC,+2.74968,+1.34308,+65,+64.4263,+16.3691
2012-01-01 18:32:00 UTC,+2.74934,+1.34317,+65,+64.3982,+16.3516
2012-01-01 18:33:00 UTC,+2.749,+1.34325,+65,+64.373,+16.3343
2012-01-01 18:34:00 UTC,+2.74867,+1.34334,+65,+64.3502,+16.3174
2012-01-01 18:35:00 UTC,+2.74834,+1.34342,+65,+64.3294,+16.3007
2012-01-01 18:36:00 UTC,+2.74802,+1.3435,+65,+64.3102,+16.2844
2012-01-01 18:37:00 UTC,+2.74771,+1.34358,+65,+64.2925,+16.2683
2012-01-01 18:38:00 UTC,+2.7474,+1.34365,+65,+64.2759,+16.2526
2012-01-01 18:39:00 UTC,+2.7471,+1.34373,+65,+64.2603,+16.2371
2012-01-01 18:40:00 UTC,+2.74681,+1.3438,+65,+64.2455,+16.222
2012-01-01 18:41:00 UTC,+2.74652,+1.34388,+65,+64.2313,+16.2071
2012-01-01 18:42:00 UTC,+2.74623,+1.34395,+65,+64.2178,+16.1926
2012-01-01 18:43:00 UTC,+2.74595,+1.34402,+65,+64.2047,+16.1783
2012-01-01 18:44:00 UTC,+2.74568,+1.34409,+65,+64.1921,+16.1644
2012-01-01 18:45:00 UTC,+2.74542,+1.34416,+65,+64.1797,+16.1507
2012-01-01 18:46:00 UTC,+2.74516,+1.34422,+65,+64.1677,+16.1374
2012-01-01 18:47:00 UTC,+2.7449,+1.34429,+65,+64.1559,+16.1243
2012-01-01 18:48:00 UTC,+2.74465,+1.34435,+65,+64.1443,+16.1116
2012-01-01 18:49:00 UTC,+2.74441,+1.34441,+65,+64.1328,+16.0991
2012-01-01 18:50:00 UTC,+2.74417,+1.34447,+65,+64.1216,+16.087
2012-01-01 18:51:00 UTC,+2.74394,+1.34453,+65,+64.1104,+16.0751
2012-01-01 18:52:00 UTC,+2.74372,+1.34458,+65,+64.0993,+16.0636
2012-01-01 18:53:00 UTC,+2.7435,+1.34464,+65,+64.0883,+16.0523
2012-01-01 18:54:00 UTC,+2.74328,+1.34469,+65,+64.0774,+16.0414
2012-01-01 18:55:00 UTC,+2.74308,+1.34475,+65,+64.0666,+16.0307
2012-01-01 18:56:00 UTC,+2.74287,+1.3448,+65,+64.0558,+16.0204
2012-01-01 18:57:00 UTC,+2.74268,+1.34485,+65,+64.0451,+16.0103
2012-01-01 18:58:00 UTC,+2.74249,+1.34489,+65,+64.0344,+16.0006
2012-01-01 18:59:00 UTC,+2.74231,+1.34494,+65,+64.0237,+15.9911
2012-01-01 19:00:00 UTC,+2.74213,+1.34499,+65,+64.0131,+15.982
2012-01-01 19:01:00 UTC,+2.74132,+1.34519,+65,+64.0024,+15.9407
2012-01-01 19:02:00 UTC,+2.74055,+1.34539,+65,+63.9917,+15.9008
2012-01-01 19:03:00 UTC,+2.7398,+1.34558,+65,+64.2728,+15.8623
2012-01-01 19:04:00 UTC,+2.73908,+1.34576,+65,+64.5114,+15.8252
2012-01-01 19:05:00 UTC,+2.73838,+1.34593,+65,+64.7145,+15.7895
2012-01-01 19:06:00 UTC,+2.73772,+1.3461,+65,+64.8876,+15.7552
2012-01-01 19:07:00 UTC,+2.73708,+1.34627,+65,+65.0327,+15.7223
2012-01-01 19:08:00 UTC,+2.73646,+1.34642,+65,+65.1575,+15.6908
2012-01-01 19:09:00 UTC,+2.73588,+1.34657,+65,+65.2653,+15.6607
2012-01-01 19:10:00 UTC,+2.73532,+1.34671,+65,+65.3588,+15.632
2012-01-01 19:11:00 UTC,+2.73479,+1.34684,+65,+65.4405,+15.6047
2012-01-01 19:12:00 UTC,+2.73429,+1.34697,+65,+65.5122,+15.5788
2012-01-01 19:13:00 UTC,+2.73381,+1.34709,+65,+65.5757,+15.5543
2012-01-01 19:14:00 UTC,+2.73337,+1.34721,+65,+65.6322,+15.5312
2012-01-01 19:15:00 UTC,+2.73295,+1.34731,+65,+65.6829,+15.5095
2012-01-01 19:16:00 UTC,+2.73255,+1.34741,+65,+65.7288,+15.4892
2012-01-01 19:17:00 UTC,+2.73219,+1.34751,+65,+65.7707,+15.4703
2012-01-01 19:18:00 UTC,+2.73185,+1.34759,+65,+65.8093,+15.4528
2012-01-01 19:19:00 UTC,+2.73154,+1.34767,+65,+65.845,+15.4367
2012-01-01 19:20:00 UTC,+2.73125,+1.34774,+65,+65.8784,+15.422
2012-01-01 19:21:00 UTC,+2.73099,+1.34781,+65,+65.9099,+15.4087
2012-01-01 19:22:00 UTC,+2.73076,+1.34787,+65,+65.9397,+15.3968
2012-01-01 19:23:00 UTC,+2.73056,+1.34792,+65,+65.9683,+15.3863
2012-01-01 19:24:00 UTC,+2.73038,+1.34796,+65,+65.9957,+15.3772
2012-01-01 19:25:00 UTC,+2.73023,+1.348,+65,+66.0222,+15.3695
2012-01-01 19:26:00 UTC,+2.73011,+1.34803,+65,+65.7595,+15.3632
2012-01-01 19:27:00 UTC,+2.73002,+1.34806,+65,+65.538,+15.3583
2012-01-01 19:28:00 UTC,+2.72995,+1.34807,+65,+65.3507,+15.3548
2012-01-01 19:29:00 UTC,+2.72991,+1.34808,+65,+65.1922,+15.3527
2012-01-01 19:30:00 UTC,+2.72989,+1.34809,+65,+65.0578,+15.352
2012-01-01 19:31:00 UTC,+2.72991,+1.34808,+65,+64.9434,+15.3527
2012-01-01 19:32:00 UTC,+2.72995,+1.34807,+65,+64.8459,+15.3548
2012-01-01 19:33:00 UTC,+2.73002,+1.34806,+65,+64.7625,+15.3583
2012-01-01 19:34:00 UTC,+2.73011,+1.34803,+65,+64.6908,+15.3632
2012-01-01 19:35:00 UTC,+2.73023,+1.348,+65,+64.629,+15.3695
2012-01-01 19:36:00 UTC,+2.73038,+1.34796,+65,+64.5754,+15.3772
2012-01-01 19:37:00 UTC,+2.73056,+1.34792,+65,+64.5288,+15.3863
2012-01-01 19:38:00 UTC,+2.73076,+1.34787,+65,+64.4879,+15.3968
2012-01-01 19:39:00 UTC,+2.73099,+1.34781,+65,+64.4519,+15.4087
2012-01-01 19:40:00 UTC,+2.73125,+1.34774,+65,+64.4199,+15.422
2012-01-01 19:41:00 UTC,+2.73154,+1.34767,+65,+64.3914,+15.4367
2012-01-01 19:42:00 UTC,+2.73185,+1.34759,+65,+64.3657,+15.4528
2012-01-01 19:43:00 UTC,+2.73219,+1.34751,+65,+64.3424,+15.4703
2012-01-01 19:44:00 UTC,+2.73255,+1.34741,+65,+64.3211,+15.4892
2012-01-01 19:45:00 UTC,+2.73295,+1.34731,+65,+64.3016,+15.5095
2012-01-01 19:46:00 UTC,+2.73337,+1.34721,+65,+64.2834,+15.5312
2012-01-01 19:47:00 UTC,+2.73381,+1.34709,+65,+64.2665,+15.5543
2012-01-01 19:48:00 UTC,+2.73429,+1.34697,+65,+64.2506,+15.5788
2012-01-01 19:49:00 UTC,+2.73479,+1.34684,+65,+64.2355,+15.6047
2012-01-01 19:50:00 UTC,+2.73532,+1.34671,+65,+64.2212,+15.632
2012-01-01 19:51:00 UTC,+2.73588,+1.34657,+65,+64.2075,+15.6607
2012-01-01 19:52:00 UTC,+2.73646,+1.34642,+65,+64.1943,+15.6908
2012-01-01 19:53:00 UTC,+2.73708,+1.34627,+65,+64.1816,+15.7223
2012-01-01 19:54:00 UTC,+2.73772,+1.3461,+65,+64.1693,+15.7552
2012-01-01 19:55:00 UTC,+2.73838,+1.34593,+65,+64.1573,+15.7895
2012-01-01 19:56:00 UTC,+2.73908,+1.34576,+65,+64.1456,+15.8252
2012-01-01 19:57:00 UTC,+2.7398,+1.34558,+65,+64.1342,+15.8623
2012-01-01 19:58:00 UTC,+2.74055,+1.34539,+65,+64.123,+15.9008
2012-01-01 19:59:00 UTC,+2.74132,+1.34519,+65,+64.1119,+15.9407
2012-01-01 20:00:00 UTC,+2.74213,+1.34499,+65,+64.1011,+15.982
2012-01-01 20:01:00 UTC,+2.74408,+1.34449,+65,+64.0905,+16.0822
2012-01-01 20:02:00 UTC,+2.74602,+1.344,+65,+64.0803,+16.1819
2012-01-01 20:03:00 UTC,+2.74796,+1.34351,+65,+64.0704,+16.281
2012-01-01 20:04:00 UTC,+2.74988,+1.34303,+65,+64.0609,+16.3796
2012-01-01 20:05:00 UTC,+2.7518,+1.34255,+65,+64.0517,+16.4776
2012-01-01 20:06:00 UTC,+2.75371,+1.34207,+65,+64.0424,+16.5751
2012-01-01 20:07:00 UTC,+2.75561,+1.34159,+65,+64.0298,+16.672
2012-01-01 20:08:00 UTC,+2.7575,+1.34111,+65,+64.0178,+16.7684
2012-01-01 20:09:00 UTC,+2.75938,+1.34064,+65,+64.0065,+16.8642
2012-01-01 20:10:00 UTC,+2.76125,+1.34017,+65,+63.9955,+16.9595
2012-01-01 20:11:00 UTC,+2.76311,+1.33971,+65,+64.2842,+17.0542
2012-01-01 20:12:00 UTC,+2.76496,+1.33924,+65,+64.5307,+17.1484
2012-01-01 20:13:00 UTC,+2.76681,+1.33878,+65,+64.7419,+17.242
2012-01-01 20:14:00 UTC,+2.76864,+1.33832,+65,+64.9236,+17.3351
2012-01-01 20:15:00 UTC,+2.77047,+1.33787,+65,+65.0806,+17.4276
2012-01-01 20:16:00 UTC,+2.77229,+1.33742,+65,+65.2171,+17.5196
2012-01-01 20:17:00 UTC,+2.77409,+1.33697,+65,+65.3364,+17.611
2012-01-01 20:18:00 UTC,+2.77589,+1.33652,+65,+65.4413,+17.7019
2012-01-01 20:19:00 UTC,+2.77768,+1.33607,+65,+65.5342,+17.7922
2012-01-01 20:20:00 UTC,+2.77946,+1.33563,+65,+65.617,+17.882
2012-01-01 20:21:00 UTC,+2.78123,+1.33519,+65,+65.6915,+17.9712
2012-01-01 20:22:00 UTC,+2.78299,+1.33476,+65,+65.759,+18.0599
2012-01-01 20:23:00 UTC,+2.78474,+1.33432,+65,+65.8206,+18.148
2012-01-01 20:24:00 UTC,+2.78649,+1.33389,+65,+65.8774,+18.2356
2012-01-01 20:25:00 UTC,+2.78822,+1.33346,+65,+65.9302,+18.3226
2012-01-01 20:26:00 UTC,+2.78994,+1.33304,+65,+65.9795,+18.4091
2012-01-01 20:27:00 UTC,+2.79166,+1.33261,+65,+66.0261,+18.495
2012-01-01 20:28:00 UTC,+2.79336,+1.33219,+65,+65.7604,+18.5804
2012-01-01 20:29:00 UTC,+2.79506,+1.33178,+65,+65.5369,+18.6652
2012-01-01 20:30:00 UTC,+2.79675,+1.33136,+65,+65.3488,+18.7495
2012-01-01 20:31:00 UTC,+2.79842,+1.33095,+65,+65.1901,+18.8332
2012-01-01 20:32:00 UTC,+2.80009,+1.33054,+65,+65.0561,+18.9164
2012-01-01 20:33:00 UTC,+2.80175,+1.33013,+65,+64.9428,+18.999
2012-01-01 20:34:00 UTC,+2.8034,+1.32973,+65,+64.8467,+19.0811
2012-01-01 20:35:00 UTC,+2.80503,+1.32933,+65,+64.7651,+19.1626
2012-01-01 20:36:00 UTC,+2.80666,+1.32893,+65,+64.6956,+19.2436
2012-01-01 20:37:00 UTC,+2.80828,+1.32853,+65,+64.6363,+19.324
2012-01-01 20:38:00 UTC,+2.80989,+1.32814,+65,+64.5854,+19.4039
2012-01-01 20:39:00 UTC,+2.81149,+1.32775,+65,+64.5415,+19.4832
2012-01-01 20:40:00 UTC,+2.81308,+1.32736,+65,+64.5036,+19.562
2012-01-01 20:41:00 UTC,+2.81466,+1.32698,+65,+64.4707,+19.6402
2012-01-01 20:42:00 UTC,+2.81624,+1.32659,+65,+64.4419,+19.7179
2012-01-01 20:43:00 UTC,+2.8178,+1.32621,+65,+64.4167,+19.795
2012-01-01 20:44:00 UTC,+2.81935,+1.32584,+65,+64.3943,+19.8716
2012-01-01 20:45:00 UTC,+2.82089,+1.32546,+65,+64.3744,+19.9476
2012-01-01 20:46:00 UTC,+2.82242,+1.32509,+65,+64.3565,+20.0231
2012-01-01 20:47:00 UTC,+2.82394,+1.32472,+65,+64.3404,+20.098
2012-01-01 20:48:00 UTC,+2.82546,+1.32436,+65,+64.3257,+20.1724
2012-01-01 20:49:00 UTC,+2.82696,+1.32399,+65,+64.3122,+20.2462
2012-01-01 20:50:00 UTC,+2.82845,+1.32363,+65,+64.2997,+20.3195
2012-01-01 20:51:00 UTC,+2.82993,+1.32327,+65,+64.2881,+20.3922
2012-01-01 20:52:00 UTC,+2.83141,+1.32292,+65,+64.2772,+20.4644
2012-01-01 20:53:00 UTC,+2.83287,+1.32257,+65,+64.267,+20.536
2012-01-01 20:54:00 UTC,+2.83432,+1.32222,+65,+64.2572,+20.6071
2012-01-01 20:55:00 UTC,+2.83577,+1.32187,+65,+64.2479,+20.6776
2012-01-01 20:56:00 UTC,+2.8372,+1.32152,+65,+64.239,+20.7476
2012-01-01 20:57:00 UTC,+2.83862,+1.32118,+65,+64.2303,+20.817
2012-01-01 20:58:00 UTC,+2.84003,+1.32084,+65,+64.222,+20.8859
2012-01-01 20:59:00 UTC,+2.84144,+1.32051,+65,+64.2138,+20.9542
2012-01-01 21:00:00 UTC,+2.84283,+1.32017,+65,+64.2059,+21.022
2012-01-01 21:01:00 UTC,+2.84439,+1.3198,+65,+64.1982,+21.0981
2012-01-01 21:02:00 UTC,+2.84594,+1.31943,+65,+64.1907,+21.1733
2012-01-01 21:03:00 UTC,+2.84747,+1.31906,+65,+64.1834,+21.2477
2012-01-01 21:04:00 UTC,+2.84899,+1.3187,+65,+64.1762,+21.3212
2012-01-01 21:05:00 UTC,+2.85049,+1.31834,+65,+64.1692,+21.3939
2012-01-01 21:06:00 UTC,+2.85197,+1.31799,+65,+64.162,+21.4657
2012-01-01 21:07:00 UTC,+2.85344,+1.31764,+65,+64.1504,+21.5367
2012-01-01 21:08:00 UTC,+2.85489,+1.31729,+65,+64.1395,+21.6068
2012-01-01 21:09:00 UTC,+2.85633,+1.31695,+65,+64.1292,+21.6761
2012-01-01 21:10:00 UTC,+2.85774,+1.31662,+65,+64.1193,+21.7445
2012-01-01 21:11:00 UTC,+2.85915,+1.31628,+65,+64.1099,+21.8121
2012-01-01 21:12:00 UTC,+2.86053,+1.31596,+65,+64.1008,+21.8788
2012-01-01 21:13:00 UTC,+2.8619,+1.31563,+65,+64.092,+21.9447
2012-01-01 21:14:00 UTC,+2.86325,+1.31531,+65,+64.0834,+22.0097
2012-01-01 21:15:00 UTC,+2.86459,+1.315,+65,+64.075,+22.0739
2012-01-01 21:16:00 UTC,+2.86591,+1.31468,+65,+64.0667,+22.1372
2012-01-01 21:17:00 UTC,+2.86721,+1.31438,+65,+64.0586,+22.1997
2012-01-01 21:18:00 UTC,+2.8685,+1.31407,+65,+64.0507,+22.2613
2012-01-01 21:19:00 UTC,+2.86977,+1.31377,+65,+64.0428,+22.3221
2012-01-01 21:20:00 UTC,+2.87102,+1.31348,+65,+64.035,+22.382
2012-01-01 21:21:00 UTC,+2.87226,+1.31319,+65,+64.0274,+22.4411
2012-01-01 21:22:00 UTC,+2.87348,+1.3129,+65,+64.0197,+22.4993
2012-01-01 21:23:00 UTC,+2.87468,+1.31262,+65,+64.0122,+22.5567
2012-01-01 21:24:00 UTC,+2.87587,+1.31234,+65,+64.0047,+22.6132
2012-01-01 21:25:00 UTC,+2.87703,+1.31207,+65,+63.9972,+22.6689
2012-01-01 21:26:00 UTC,+2.87819,+1.3118,+65,+64.3302,+22.7237
2012-01-01 21:27:00 UTC,+2.87932,+1.31153,+65,+64.6144,+22.7777
2012-01-01 21:28:00 UTC,+2.88044,+1.31127,+65,+64.8579,+22.8308
2012-01-01 21:29:00 UTC,+2.88154,+1.31101,+65,+65.0674,+22.8831
2012-01-01 21:30:00 UTC,+2.88262,+1.31076,+65,+65.2484,+22.9345
2012-01-01 21:31:00 UTC,+2.88369,+1.31051,+65,+65.4056,+22.9851
2012-01-01 21:32:00 UTC,+2.88474,+1.31026,+65,+65.5428,+23.0348
2012-01-01 21:33:00 UTC,+2.88577,+1.31002,+65,+65.6634,+23.0837
2012-01-01 21:34:00 UTC,+2.88678,+1.30979,+65,+65.7701,+23.1317
2012-01-01 21:35:00 UTC,+2.88778,+1.30955,+65,+65.8652,+23.1789
2012-01-01 21:36:00 UTC,+2.88876,+1.30933,+65,+65.9505,+23.2252
2012-01-01 21:37:00 UTC,+2.88972,+1.3091,+65,+66.0276,+23.2707
2012-01-01 21:38:00 UTC,+2.89067,+1.30888,+65,+65.753,+23.3153
2012-01-01 21:39:00 UTC,+2.89159,+1.30867,+65,+65.5222,+23.3591
2012-01-01 21:40:00 UTC,+2.8925,+1.30846,+65,+65.3279,+23.402
2012-01-01 21:41:00 UTC,+2.8934,+1.30825,+65,+65.1643,+23.4441
2012-01-01 21:42:00 UTC,+2.89427,+1.30805,+65,+65.0263,+23.4853
2012-01-01 21:43:00 UTC,+2.89513,+1.30785,+65,+64.9096,+23.5257
2012-01-01 21:44:00 UTC,+2.89597,+1.30765,+65,+64.8109,+23.5652
2012-01-01 21:45:00 UTC,+2.89679,+1.30746,+65,+64.7271,+23.6039
2012-01-01 21:46:00 UTC,+2.8976,+1.30728,+65,+64.6558,+23.6417
2012-01-01 21:47:00 UTC,+2.89838,+1.30709,+65,+64.595,+23.6787
2012-01-01 21:48:00 UTC,+2.89915,+1.30692,+65,+64.543,+23.7148
2012-01-01 21:49:00 UTC,+2.8999,+1.30674,+65,+64.4982,+23.7501
2012-01-01 21:50:00 UTC,+2.90064,+1.30657,+65,+64.4596,+23.7845
2012-01-01 21:51:00 UTC,+2.90135,+1.30641,+65,+64.4261,+23.8181
2012-01-01 21:52:00 UTC,+2.90205,+1.30625,+65,+64.3969,+23.8508
2012-01-01 21:53:00 UTC,+2.90273,+1.30609,+65,+64.3713,+23.8827
2012-01-01 21:54:00 UTC,+2.9034,+1.30594,+65,+64.3486,+23.9137
2012-01-01 21:55:00 UTC,+2.90404,+1.30579,+65,+64.3285,+23.9439
2012-01-01 21:56:00 UTC,+2.90467,+1.30564,+65,+64.3105,+23.9732
2012-01-01 21:57:00 UTC,+2.90528,+1.3055,+65,+64.2942,+24.0017
2012-01-01 21:58:00 UTC,+2.90587,+1.30537,+65,+64.2793,+24.0293
2012-01-01 21:59:00 UTC,+2.90644,+1.30524,+65,+64.2657,+24.0561
2012-01-01 22:00:00 UTC,+2.907,+1.30511,+65,+64.2531,+24.082
2012-01-01 22:01:00 UTC,+2.907,+1.30511,+65,+64.2414,+24.082
2012-01-01 22:02:00 UTC,+2.907,+1.30511,+65,+64.2302,+24.082
2012-01-01 22:03:00 UTC,+2.907,+1.30511,+65,+64.2195,+24.082
2012-01-01 22:04:00 UTC,+2.907,+1.30511,+65,+64.2093,+24.082
2012-01-01 22:05:00 UTC,+2.907,+1.30511,+65,+64.1994,+24.082
2012-01-01 22:06:00 UTC,+2.907,+1.30511,+65,+64.1893,+24.082
2012-01-01 22:07:00 UTC,+2.907,+1.30511,+65,+64.1711,+24.082
2012-01-01 22:08:00 UTC,+2.907,+1.30511,+65,+64.1543,+24.082
2012-01-01 22:09:00 UTC,+2.907,+1.30511,+65,+64.1385,+24.082
2012-01-01 22:10:00 UTC,+2.907,+1.30511,+65,+64.1237,+24.082
2012-01-01 22:11:00 UTC,+2.907,+1.30511,+65,+64.1095,+24.082
2012-01-01 22:12:00 UTC,+2.907,+1.30511,+65,+64.0961,+24.082
2012-01-01 22:13:00 UTC,+2.907,+1.30511,+65,+64.0831,+24.082
2012-01-01 22:14:00 UTC,+2.907,+1.30511,+65,+64.0707,+24.082
2012-01-01 22:15:00 UTC,+2.907,+1.30511,+65,+64.0585,+24.082
2012-01-01 22:16:00 UTC,+2.907,+1.30511,+65,+64.0468,+24.082
2012-01-01 22:17:00 UTC,+2.907,+1.30511,+65,+64.0352,+24.082
2012-01-01 22:18:00 UTC,+2.907,+1.30511,+65,+64.0239,+24.082
2012-01-01 22:19:00 UTC,+2.907,+1.30511,+65,+64.0128,+24.082
2012-01-01 22:20:00 UTC,+2.907,+1.30511,+65,+64.0018,+24.082
2012-01-01 22:21:00 UTC,+2.907,+1.30511,+65,+63.991,+24.082
2012-01-01 22:22:00 UTC,+2.907,+1.30511,+65,+64.3314,+24.082
2012-01-01 22:23:00 UTC,+2.907,+1.30511,+65,+64.6212,+24.082
2012-01-01 22:24:00 UTC,+2.907,+1.30511,+65,+64.8687,+24.082
2012-01-01 22:25:00 UTC,+2.907,+1.30511,+65,+65.0808,+24.082
