# file...... out_meter.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... triplex_meter 1
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_energy[kWh],measured_power.real[kW]
2012-01-01 23:54:00 UTC,+39.4994,+4.70905
2012-01-01 23:55:00 UTC,+39.5779,+4.7089
2012-01-01 23:56:00 UTC,+39.6564,+4.70873
2012-01-01 23:57:00 UTC,+39.7349,+4.70856
2012-01-01 23:58:00 UTC,+39.8134,+4.70839
2012-01-01 23:59:00 UTC,+39.8918,+1.5892
2012-01-02 00:00:00 UTC,+39.9183,+1.5892
2012-01-02 00:01:00 UTC,+39.9448,+1.5892
2012-01-02 00:02:00 UTC,+39.9713,+1.5892
2012-01-02 00:03:00 UTC,+39.9978,+1.5892
2012-01-02 00:04:00 UTC,+40.0243,+1.5892
2012-01-02 00:05:00 UTC,+40.0507,+1.58024
2012-01-02 00:06:00 UTC,+40.0771,+1.16815
2012-01-02 00:07:00 UTC,+40.0966,+1.16815
2012-01-02 00:08:00 UTC,+40.116,+1.16815
2012-01-02 00:09:00 UTC,+40.1355,+1.16815
2012-01-02 00:10:00 UTC,+40.155,+1.16815
2012-01-02 00:11:00 UTC,+40.1744,+1.16815
2012-01-02 00:12:00 UTC,+40.1939,+1.16815
2012-01-02 00:13:00 UTC,+40.2134,+1.16815
2012-01-02 00:14:00 UTC,+40.2328,+1.16815
2012-01-02 00:15:00 UTC,+40.2523,+1.16815
2012-01-02 00:16:00 UTC,+40.2718,+1.16815
2012-01-02 00:17:00 UTC,+40.2912,+1.16815
2012-01-02 00:18:00 UTC,+40.3107,+1.16815
2012-01-02 00:19:00 UTC,+40.3302,+1.16815
2012-01-02 00:20:00 UTC,+40.3497,+4.27672
2012-01-02 00:21:00 UTC,+40.4209,+4.27628
2012-01-02 00:22:00 UTC,+40.4922,+4.27584
2012-01-02 00:23:00 UTC,+40.5635,+4.27541
2012-01-02 00:24:00 UTC,+40.6347,+4.27499
2012-01-02 00:25:00 UTC,+40.706,+4.27457
2012-01-02 00:26:00 UTC,+40.7772,+4.27416
2012-01-02 00:27:00 UTC,+40.8485,+4.27375
2012-01-02 00:28:00 UTC,+40.9197,+4.27336
2012-01-02 00:29:00 UTC,+40.9909,+4.27296
2012-01-02 00:30:00 UTC,+41.0621,+4.27258
2012-01-02 00:31:00 UTC,+41.1333,+4.2722
2012-01-02 00:32:00 UTC,+41.2045,+4.27183
2012-01-02 00:33:00 UTC,+41.2757,+4.27146
2012-01-02 00:34:00 UTC,+41.3469,+1.16815
2012-01-02 00:35:00 UTC,+41.3664,+1.16815
2012-01-02 00:36:00 UTC,+41.3859,+1.16815
2012-01-02 00:37:00 UTC,+41.4053,+1.16815
2012-01-02 00:38:00 UTC,+41.4248,+1.16815
2012-01-02 00:39:00 UTC,+41.4443,+1.16815
2012-01-02 00:40:00 UTC,+41.4637,+1.16815
2012-01-02 00:41:00 UTC,+41.4832,+1.16815
2012-01-02 00:42:00 UTC,+41.5027,+1.16815
2012-01-02 00:43:00 UTC,+41.5221,+1.16815
2012-01-02 00:44:00 UTC,+41.5416,+1.16815
2012-01-02 00:45:00 UTC,+41.5611,+1.16815
2012-01-02 00:46:00 UTC,+41.5806,+1.16815
2012-01-02 00:47:00 UTC,+41.6,+1.16815
2012-01-02 00:48:00 UTC,+41.6195,+1.16815
2012-01-02 00:49:00 UTC,+41.639,+1.16815
2012-01-02 00:50:00 UTC,+41.6584,+1.16815
2012-01-02 00:51:00 UTC,+41.6779,+1.16815
2012-01-02 00:52:00 UTC,+41.6974,+1.16815
2012-01-02 00:53:00 UTC,+41.7168,+1.16815
2012-01-02 00:54:00 UTC,+41.7363,+4.26527
2012-01-02 00:55:00 UTC,+41.8074,+4.26504
2012-01-02 00:56:00 UTC,+41.8785,+4.26482
2012-01-02 00:57:00 UTC,+41.9496,+4.26461
2012-01-02 00:58:00 UTC,+42.0206,+4.26441
2012-01-02 00:59:00 UTC,+42.0917,+4.26421
2012-01-02 01:00:00 UTC,+42.1628,+4.26401
2012-01-02 01:01:00 UTC,+42.2338,+4.26401
2012-01-02 01:02:00 UTC,+42.3049,+4.26401
2012-01-02 01:03:00 UTC,+42.376,+4.26401
2012-01-02 01:04:00 UTC,+42.447,+4.26401
2012-01-02 01:05:00 UTC,+42.5181,+4.25997
2012-01-02 01:06:00 UTC,+42.5891,+4.1455
2012-01-02 01:07:00 UTC,+42.6582,+4.1455
2012-01-02 01:08:00 UTC,+42.7273,+4.1455
2012-01-02 01:09:00 UTC,+42.7964,+1.04963
2012-01-02 01:10:00 UTC,+42.8139,+1.04963
2012-01-02 01:11:00 UTC,+42.8314,+1.04963
2012-01-02 01:12:00 UTC,+42.8489,+1.04963
2012-01-02 01:13:00 UTC,+42.8664,+1.04963
2012-01-02 01:14:00 UTC,+42.8839,+1.04963
2012-01-02 01:15:00 UTC,+42.9014,+1.04963
2012-01-02 01:16:00 UTC,+42.9188,+1.04963
2012-01-02 01:17:00 UTC,+42.9363,+1.04963
2012-01-02 01:18:00 UTC,+42.9538,+1.04963
2012-01-02 01:19:00 UTC,+42.9713,+1.04963
2012-01-02 01:20:00 UTC,+42.9888,+1.04963
2012-01-02 01:21:00 UTC,+43.0063,+1.04963
2012-01-02 01:22:00 UTC,+43.0238,+1.04963
2012-01-02 01:23:00 UTC,+43.0413,+1.04963
2012-01-02 01:24:00 UTC,+43.0588,+1.04963
2012-01-02 01:25:00 UTC,+43.0763,+1.04963
2012-01-02 01:26:00 UTC,+43.0938,+1.04963
2012-01-02 01:27:00 UTC,+43.1113,+1.04963
2012-01-02 01:28:00 UTC,+43.1288,+4.1455
2012-01-02 01:29:00 UTC,+43.1979,+4.1455
2012-01-02 01:30:00 UTC,+43.267,+4.1455
2012-01-02 01:31:00 UTC,+43.336,+4.1455
2012-01-02 01:32:00 UTC,+43.4051,+4.1455
2012-01-02 01:33:00 UTC,+43.4742,+4.1455
2012-01-02 01:34:00 UTC,+43.5433,+4.1455
2012-01-02 01:35:00 UTC,+43.6124,+4.1455
2012-01-02 01:36:00 UTC,+43.6815,+4.1455
2012-01-02 01:37:00 UTC,+43.7506,+4.1455
2012-01-02 01:38:00 UTC,+43.8197,+4.1455
2012-01-02 01:39:00 UTC,+43.8888,+4.1455
2012-01-02 01:40:00 UTC,+43.9579,+4.1455
2012-01-02 01:41:00 UTC,+44.027,+4.1455
2012-01-02 01:42:00 UTC,+44.0961,+4.1455
2012-01-02 01:43:00 UTC,+44.1651,+1.04963
2012-01-02 01:44:00 UTC,+44.1826,+1.04963
2012-01-02 01:45:00 UTC,+44.2001,+1.04963
2012-01-02 01:46:00 UTC,+44.2176,+1.04963
2012-01-02 01:47:00 UTC,+44.2351,+1.04963
2012-01-02 01:48:00 UTC,+44.2526,+1.04963
2012-01-02 01:49:00 UTC,+44.2701,+1.04963
2012-01-02 01:50:00 UTC,+44.2876,+1.04963
2012-01-02 01:51:00 UTC,+44.3051,+1.04963
2012-01-02 01:52:00 UTC,+44.3226,+1.04963
2012-01-02 01:53:00 UTC,+44.3401,+1.04963
2012-01-02 01:54:00 UTC,+44.3576,+1.04963
2012-01-02 01:55:00 UTC,+44.3751,+1.04963
2012-01-02 01:56:00 UTC,+44.3926,+1.04963
2012-01-02 01:57:00 UTC,+44.4101,+1.04963
2012-01-02 01:58:00 UTC,+44.4276,+1.04963
2012-01-02 01:59:00 UTC,+44.445,+1.04963
2012-01-02 02:00:00 UTC,+44.4625,+1.04963
2012-01-02 02:01:00 UTC,+44.48,+1.04963
2012-01-02 02:02:00 UTC,+44.4975,+1.04963
2012-01-02 02:03:00 UTC,+44.515,+4.14496
2012-01-02 02:04:00 UTC,+44.5841,+4.14479
2012-01-02 02:05:00 UTC,+44.6532,+4.13769
2012-01-02 02:06:00 UTC,+44.7221,+4.1069
2012-01-02 02:07:00 UTC,+44.7906,+4.10675
2012-01-02 02:08:00 UTC,+44.859,+4.10661
2012-01-02 02:09:00 UTC,+44.9275,+4.10648
2012-01-02 02:10:00 UTC,+44.9959,+4.10635
2012-01-02 02:11:00 UTC,+45.0644,+4.10622
2012-01-02 02:12:00 UTC,+45.1328,+4.10611
2012-01-02 02:13:00 UTC,+45.2012,+4.106
2012-01-02 02:14:00 UTC,+45.2697,+4.10589
2012-01-02 02:15:00 UTC,+45.3381,+4.10579
2012-01-02 02:16:00 UTC,+45.4065,+4.1057
2012-01-02 02:17:00 UTC,+45.475,+4.10562
2012-01-02 02:18:00 UTC,+45.5434,+4.10554
2012-01-02 02:19:00 UTC,+45.6118,+1.01206
2012-01-02 02:20:00 UTC,+45.6287,+1.01206
2012-01-02 02:21:00 UTC,+45.6455,+1.01206
2012-01-02 02:22:00 UTC,+45.6624,+1.01206
2012-01-02 02:23:00 UTC,+45.6793,+1.01206
2012-01-02 02:24:00 UTC,+45.6962,+1.01206
2012-01-02 02:25:00 UTC,+45.713,+1.01206
2012-01-02 02:26:00 UTC,+45.7299,+1.01206
2012-01-02 02:27:00 UTC,+45.7468,+1.01206
2012-01-02 02:28:00 UTC,+45.7636,+1.01206
2012-01-02 02:29:00 UTC,+45.7805,+1.01206
2012-01-02 02:30:00 UTC,+45.7974,+1.01206
2012-01-02 02:31:00 UTC,+45.8142,+1.01206
2012-01-02 02:32:00 UTC,+45.8311,+1.01206
2012-01-02 02:33:00 UTC,+45.848,+1.01206
2012-01-02 02:34:00 UTC,+45.8648,+1.01206
2012-01-02 02:35:00 UTC,+45.8817,+1.01206
2012-01-02 02:36:00 UTC,+45.8986,+1.01206
2012-01-02 02:37:00 UTC,+45.9154,+1.01206
2012-01-02 02:38:00 UTC,+45.9323,+4.10529
2012-01-02 02:39:00 UTC,+46.0007,+4.10534
2012-01-02 02:40:00 UTC,+46.0691,+4.1054
2012-01-02 02:41:00 UTC,+46.1376,+4.10547
2012-01-02 02:42:00 UTC,+46.206,+4.10554
2012-01-02 02:43:00 UTC,+46.2744,+4.10562
2012-01-02 02:44:00 UTC,+46.3428,+4.1057
2012-01-02 02:45:00 UTC,+46.4113,+4.10579
2012-01-02 02:46:00 UTC,+46.4797,+4.10589
2012-01-02 02:47:00 UTC,+46.5481,+4.106
2012-01-02 02:48:00 UTC,+46.6166,+4.10611
2012-01-02 02:49:00 UTC,+46.685,+4.10622
2012-01-02 02:50:00 UTC,+46.7534,+4.10635
2012-01-02 02:51:00 UTC,+46.8219,+4.10648
2012-01-02 02:52:00 UTC,+46.8903,+4.10661
2012-01-02 02:53:00 UTC,+46.9588,+4.10675
2012-01-02 02:54:00 UTC,+47.0272,+1.01206
2012-01-02 02:55:00 UTC,+47.0441,+1.01206
2012-01-02 02:56:00 UTC,+47.0609,+1.01206
2012-01-02 02:57:00 UTC,+47.0778,+1.01206
2012-01-02 02:58:00 UTC,+47.0947,+1.01206
2012-01-02 02:59:00 UTC,+47.1115,+1.01206
2012-01-02 03:00:00 UTC,+47.1284,+1.01206
2012-01-02 03:01:00 UTC,+47.1453,+1.01206
2012-01-02 03:02:00 UTC,+47.1622,+1.01206
2012-01-02 03:03:00 UTC,+47.179,+1.01206
2012-01-02 03:04:00 UTC,+47.1959,+1.01206
2012-01-02 03:05:00 UTC,+47.2128,+1.00701
2012-01-02 03:06:00 UTC,+47.2295,+0.982822
2012-01-02 03:07:00 UTC,+47.2459,+0.982822
2012-01-02 03:08:00 UTC,+47.2623,+0.982822
2012-01-02 03:09:00 UTC,+47.2787,+0.982822
2012-01-02 03:10:00 UTC,+47.2951,+0.982822
2012-01-02 03:11:00 UTC,+47.3114,+0.982822
2012-01-02 03:12:00 UTC,+47.3278,+0.982822
2012-01-02 03:13:00 UTC,+47.3442,+0.982822
2012-01-02 03:14:00 UTC,+47.3606,+4.0881
2012-01-02 03:15:00 UTC,+47.4287,+4.08868
2012-01-02 03:16:00 UTC,+47.4969,+4.08925
2012-01-02 03:17:00 UTC,+47.565,+4.08981
2012-01-02 03:18:00 UTC,+47.6332,+4.09035
2012-01-02 03:19:00 UTC,+47.7014,+4.09088
2012-01-02 03:20:00 UTC,+47.7695,+4.09139
2012-01-02 03:21:00 UTC,+47.8377,+4.0919
2012-01-02 03:22:00 UTC,+47.9059,+4.09239
2012-01-02 03:23:00 UTC,+47.9741,+4.09287
2012-01-02 03:24:00 UTC,+48.0423,+4.09333
2012-01-02 03:25:00 UTC,+48.1106,+4.09379
2012-01-02 03:26:00 UTC,+48.1788,+4.09423
2012-01-02 03:27:00 UTC,+48.247,+4.09466
2012-01-02 03:28:00 UTC,+48.3153,+0.982822
2012-01-02 03:29:00 UTC,+48.3317,+0.982822
2012-01-02 03:30:00 UTC,+48.348,+0.982822
2012-01-02 03:31:00 UTC,+48.3644,+0.982822
2012-01-02 03:32:00 UTC,+48.3808,+0.982822
2012-01-02 03:33:00 UTC,+48.3972,+0.982822
2012-01-02 03:34:00 UTC,+48.4136,+0.982822
2012-01-02 03:35:00 UTC,+48.4299,+0.982822
2012-01-02 03:36:00 UTC,+48.4463,+0.982822
2012-01-02 03:37:00 UTC,+48.4627,+0.982822
2012-01-02 03:38:00 UTC,+48.4791,+0.982822
2012-01-02 03:39:00 UTC,+48.4955,+0.982822
2012-01-02 03:40:00 UTC,+48.5118,+0.982822
2012-01-02 03:41:00 UTC,+48.5282,+0.982822
2012-01-02 03:42:00 UTC,+48.5446,+0.982822
2012-01-02 03:43:00 UTC,+48.561,+0.982822
2012-01-02 03:44:00 UTC,+48.5774,+0.982822
2012-01-02 03:45:00 UTC,+48.5937,+0.982822
2012-01-02 03:46:00 UTC,+48.6101,+0.982822
2012-01-02 03:47:00 UTC,+48.6265,+0.982822
2012-01-02 03:48:00 UTC,+48.6429,+4.10071
2012-01-02 03:49:00 UTC,+48.7112,+4.10086
2012-01-02 03:50:00 UTC,+48.7796,+4.10099
2012-01-02 03:51:00 UTC,+48.8479,+4.10112
2012-01-02 03:52:00 UTC,+48.9163,+4.10123
2012-01-02 03:53:00 UTC,+48.9846,+4.10132
2012-01-02 03:54:00 UTC,+49.053,+4.10141
2012-01-02 03:55:00 UTC,+49.1213,+4.10148
2012-01-02 03:56:00 UTC,+49.1897,+4.10153
2012-01-02 03:57:00 UTC,+49.2581,+4.10158
2012-01-02 03:58:00 UTC,+49.3264,+4.10161
2012-01-02 03:59:00 UTC,+49.3948,+4.10163
2012-01-02 04:00:00 UTC,+49.4631,+4.10164
2012-01-02 04:01:00 UTC,+49.5315,+4.10087
2012-01-02 04:02:00 UTC,+49.5998,+0.982822
2012-01-02 04:03:00 UTC,+49.6162,+0.982822
2012-01-02 04:04:00 UTC,+49.6326,+0.982822
2012-01-02 04:05:00 UTC,+49.649,+0.979932
2012-01-02 04:06:00 UTC,+49.6653,+1.0025
2012-01-02 04:07:00 UTC,+49.682,+1.0025
2012-01-02 04:08:00 UTC,+49.6987,+1.0025
2012-01-02 04:09:00 UTC,+49.7154,+1.0025
2012-01-02 04:10:00 UTC,+49.7322,+1.0025
2012-01-02 04:11:00 UTC,+49.7489,+1.0025
2012-01-02 04:12:00 UTC,+49.7656,+1.0025
2012-01-02 04:13:00 UTC,+49.7823,+1.0025
2012-01-02 04:14:00 UTC,+49.799,+1.0025
2012-01-02 04:15:00 UTC,+49.8157,+1.0025
2012-01-02 04:16:00 UTC,+49.8324,+1.0025
2012-01-02 04:17:00 UTC,+49.8491,+1.0025
2012-01-02 04:18:00 UTC,+49.8658,+1.0025
2012-01-02 04:19:00 UTC,+49.8825,+1.0025
2012-01-02 04:20:00 UTC,+49.8992,+1.0025
2012-01-02 04:21:00 UTC,+49.9159,+4.10802
2012-01-02 04:22:00 UTC,+49.9844,+4.10753
2012-01-02 04:23:00 UTC,+50.0529,+4.10705
2012-01-02 04:24:00 UTC,+50.1213,+4.10659
2012-01-02 04:25:00 UTC,+50.1898,+4.10614
2012-01-02 04:26:00 UTC,+50.2582,+4.1057
2012-01-02 04:27:00 UTC,+50.3266,+4.10527
2012-01-02 04:28:00 UTC,+50.3951,+4.10486
2012-01-02 04:29:00 UTC,+50.4635,+4.10446
2012-01-02 04:30:00 UTC,+50.5319,+4.10407
2012-01-02 04:31:00 UTC,+50.6003,+4.1037
2012-01-02 04:32:00 UTC,+50.6687,+4.10334
2012-01-02 04:33:00 UTC,+50.7371,+4.10299
2012-01-02 04:34:00 UTC,+50.8054,+4.10265
2012-01-02 04:35:00 UTC,+50.8738,+4.10233
2012-01-02 04:36:00 UTC,+50.9422,+1.0025
2012-01-02 04:37:00 UTC,+50.9589,+1.0025
2012-01-02 04:38:00 UTC,+50.9756,+1.0025
2012-01-02 04:39:00 UTC,+50.9923,+1.0025
2012-01-02 04:40:00 UTC,+51.009,+1.0025
2012-01-02 04:41:00 UTC,+51.0257,+1.0025
2012-01-02 04:42:00 UTC,+51.0424,+1.0025
2012-01-02 04:43:00 UTC,+51.0592,+1.0025
2012-01-02 04:44:00 UTC,+51.0759,+1.0025
2012-01-02 04:45:00 UTC,+51.0926,+1.0025
2012-01-02 04:46:00 UTC,+51.1093,+1.0025
2012-01-02 04:47:00 UTC,+51.126,+1.0025
2012-01-02 04:48:00 UTC,+51.1427,+1.0025
2012-01-02 04:49:00 UTC,+51.1594,+1.0025
2012-01-02 04:50:00 UTC,+51.1761,+1.0025
2012-01-02 04:51:00 UTC,+51.1928,+1.0025
2012-01-02 04:52:00 UTC,+51.2095,+1.0025
2012-01-02 04:53:00 UTC,+51.2262,+1.0025
2012-01-02 04:54:00 UTC,+51.2429,+1.0025
2012-01-02 04:55:00 UTC,+51.2597,+4.09852
2012-01-02 04:56:00 UTC,+51.328,+4.09847
2012-01-02 04:57:00 UTC,+51.3963,+4.09842
2012-01-02 04:58:00 UTC,+51.4646,+4.09839
2012-01-02 04:59:00 UTC,+51.5329,+4.09837
2012-01-02 05:00:00 UTC,+51.6012,+4.09837
2012-01-02 05:01:00 UTC,+51.6695,+4.09912
2012-01-02 05:02:00 UTC,+51.7378,+4.09986
2012-01-02 05:03:00 UTC,+51.8061,+4.10059
2012-01-02 05:04:00 UTC,+51.8745,+4.10131
2012-01-02 05:05:00 UTC,+51.9428,+4.10403
2012-01-02 05:06:00 UTC,+52.0112,+4.23515
2012-01-02 05:07:00 UTC,+52.0818,+4.23583
2012-01-02 05:08:00 UTC,+52.1524,+4.2365
2012-01-02 05:09:00 UTC,+52.223,+4.23715
2012-01-02 05:10:00 UTC,+52.2937,+1.13496
2012-01-02 05:11:00 UTC,+52.3126,+1.13496
2012-01-02 05:12:00 UTC,+52.3315,+1.13496
2012-01-02 05:13:00 UTC,+52.3504,+1.13496
2012-01-02 05:14:00 UTC,+52.3693,+1.13496
2012-01-02 05:15:00 UTC,+52.3882,+1.13496
2012-01-02 05:16:00 UTC,+52.4071,+1.13496
2012-01-02 05:17:00 UTC,+52.4261,+1.13496
2012-01-02 05:18:00 UTC,+52.445,+1.13496
2012-01-02 05:19:00 UTC,+52.4639,+1.13496
2012-01-02 05:20:00 UTC,+52.4828,+1.13496
2012-01-02 05:21:00 UTC,+52.5017,+1.13496
2012-01-02 05:22:00 UTC,+52.5206,+1.13496
2012-01-02 05:23:00 UTC,+52.5396,+1.13496
2012-01-02 05:24:00 UTC,+52.5585,+1.13496
2012-01-02 05:25:00 UTC,+52.5774,+1.13496
2012-01-02 05:26:00 UTC,+52.5963,+1.13496
2012-01-02 05:27:00 UTC,+52.6152,+1.13496
2012-01-02 05:28:00 UTC,+52.6341,+1.13496
2012-01-02 05:29:00 UTC,+52.6531,+1.13496
2012-01-02 05:30:00 UTC,+52.672,+1.13496
2012-01-02 05:31:00 UTC,+52.6909,+4.24838
2012-01-02 05:32:00 UTC,+52.7617,+4.24874
2012-01-02 05:33:00 UTC,+52.8325,+4.2491
2012-01-02 05:34:00 UTC,+52.9033,+4.24944
2012-01-02 05:35:00 UTC,+52.9741,+4.24976
2012-01-02 05:36:00 UTC,+53.045,+4.25008
2012-01-02 05:37:00 UTC,+53.1158,+4.25038
2012-01-02 05:38:00 UTC,+53.1867,+4.25067
2012-01-02 05:39:00 UTC,+53.2575,+4.25094
2012-01-02 05:40:00 UTC,+53.3283,+4.2512
2012-01-02 05:41:00 UTC,+53.3992,+4.25145
2012-01-02 05:42:00 UTC,+53.4701,+4.25169
2012-01-02 05:43:00 UTC,+53.5409,+4.25192
2012-01-02 05:44:00 UTC,+53.6118,+4.25213
2012-01-02 05:45:00 UTC,+53.6827,+1.13496
2012-01-02 05:46:00 UTC,+53.7016,+1.13496
2012-01-02 05:47:00 UTC,+53.7205,+1.13496
2012-01-02 05:48:00 UTC,+53.7394,+1.13496
2012-01-02 05:49:00 UTC,+53.7583,+1.13496
2012-01-02 05:50:00 UTC,+53.7772,+1.13496
2012-01-02 05:51:00 UTC,+53.7961,+1.13496
2012-01-02 05:52:00 UTC,+53.8151,+1.13496
2012-01-02 05:53:00 UTC,+53.834,+1.13496
2012-01-02 05:54:00 UTC,+53.8529,+1.13496
2012-01-02 05:55:00 UTC,+53.8718,+1.13496
2012-01-02 05:56:00 UTC,+53.8907,+1.13496
2012-01-02 05:57:00 UTC,+53.9096,+1.13496
2012-01-02 05:58:00 UTC,+53.9286,+1.13496
2012-01-02 05:59:00 UTC,+53.9475,+1.13496
2012-01-02 06:00:00 UTC,+53.9664,+1.13496
2012-01-02 06:01:00 UTC,+53.9853,+1.13496
2012-01-02 06:02:00 UTC,+54.0042,+1.13496
2012-01-02 06:03:00 UTC,+54.0231,+1.13496
2012-01-02 06:04:00 UTC,+54.0421,+1.13496
2012-01-02 06:05:00 UTC,+54.061,+1.13987
2012-01-02 06:06:00 UTC,+54.08,+4.64075
2012-01-02 06:07:00 UTC,+54.1573,+4.64007
2012-01-02 06:08:00 UTC,+54.2347,+4.63939
2012-01-02 06:09:00 UTC,+54.312,+4.63874
2012-01-02 06:10:00 UTC,+54.3893,+4.63809
2012-01-02 06:11:00 UTC,+54.4666,+4.63746
2012-01-02 06:12:00 UTC,+54.5439,+4.63684
2012-01-02 06:13:00 UTC,+54.6212,+4.63623
2012-01-02 06:14:00 UTC,+54.6984,+4.63564
2012-01-02 06:15:00 UTC,+54.7757,+4.63506
2012-01-02 06:16:00 UTC,+54.8529,+4.63449
2012-01-02 06:17:00 UTC,+54.9302,+4.63393
2012-01-02 06:18:00 UTC,+55.0074,+4.63339
2012-01-02 06:19:00 UTC,+55.0846,+1.52633
2012-01-02 06:20:00 UTC,+55.1101,+1.52633
2012-01-02 06:21:00 UTC,+55.1355,+1.52633
2012-01-02 06:22:00 UTC,+55.161,+1.52633
2012-01-02 06:23:00 UTC,+55.1864,+1.52633
2012-01-02 06:24:00 UTC,+55.2118,+1.52633
2012-01-02 06:25:00 UTC,+55.2373,+1.52633
2012-01-02 06:26:00 UTC,+55.2627,+1.52633
2012-01-02 06:27:00 UTC,+55.2881,+1.52633
2012-01-02 06:28:00 UTC,+55.3136,+1.52633
2012-01-02 06:29:00 UTC,+55.339,+1.52633
2012-01-02 06:30:00 UTC,+55.3645,+1.52633
2012-01-02 06:31:00 UTC,+55.3899,+1.52633
2012-01-02 06:32:00 UTC,+55.4153,+1.52324
2012-01-02 06:33:00 UTC,+55.4407,+1.51956
2012-01-02 06:34:00 UTC,+55.4661,+1.51566
2012-01-02 06:35:00 UTC,+55.4913,+1.51153
2012-01-02 06:36:00 UTC,+55.5165,+1.50699
2012-01-02 06:37:00 UTC,+55.5416,+1.50221
2012-01-02 06:38:00 UTC,+55.5667,+1.49721
2012-01-02 06:39:00 UTC,+55.5916,+1.49198
2012-01-02 06:40:00 UTC,+55.6165,+1.48652
2012-01-02 06:41:00 UTC,+55.6413,+1.48083
2012-01-02 06:42:00 UTC,+55.6659,+1.47491
2012-01-02 06:43:00 UTC,+55.6905,+1.46876
2012-01-02 06:44:00 UTC,+55.715,+4.55987
2012-01-02 06:45:00 UTC,+55.791,+4.55307
2012-01-02 06:46:00 UTC,+55.8669,+4.53791
2012-01-02 06:47:00 UTC,+55.9425,+4.52219
2012-01-02 06:48:00 UTC,+56.0179,+4.50589
2012-01-02 06:49:00 UTC,+56.093,+4.48902
2012-01-02 06:50:00 UTC,+56.1678,+4.47159
2012-01-02 06:51:00 UTC,+56.2423,+4.45358
2012-01-02 06:52:00 UTC,+56.3166,+4.435
2012-01-02 06:53:00 UTC,+56.3905,+4.41586
2012-01-02 06:54:00 UTC,+56.4641,+4.39614
2012-01-02 06:55:00 UTC,+56.5373,+4.37586
2012-01-02 06:56:00 UTC,+56.6103,+4.355
2012-01-02 06:57:00 UTC,+56.6828,+4.33358
2012-01-02 06:58:00 UTC,+56.7551,+1.2157
2012-01-02 06:59:00 UTC,+56.7753,+1.19315
2012-01-02 07:00:00 UTC,+56.7952,+1.17003
2012-01-02 07:01:00 UTC,+56.8147,+1.13203
2012-01-02 07:02:00 UTC,+56.8336,+1.09393
2012-01-02 07:03:00 UTC,+56.8518,+1.05574
2012-01-02 07:04:00 UTC,+56.8694,+1.01746
2012-01-02 07:05:00 UTC,+56.8864,+0.987022
2012-01-02 07:06:00 UTC,+56.9028,+1.25874
2012-01-02 07:07:00 UTC,+56.9238,+1.22016
2012-01-02 07:08:00 UTC,+56.9441,+1.18149
2012-01-02 07:09:00 UTC,+56.9638,+1.14272
2012-01-02 07:10:00 UTC,+56.9829,+1.10385
2012-01-02 07:11:00 UTC,+57.0013,+1.06489
2012-01-02 07:12:00 UTC,+57.019,+1.02583
2012-01-02 07:13:00 UTC,+57.0361,+0.986678
2012-01-02 07:14:00 UTC,+57.0526,+0.947427
2012-01-02 07:15:00 UTC,+57.0684,+0.90808
2012-01-02 07:16:00 UTC,+57.0835,+0.868636
2012-01-02 07:17:00 UTC,+57.098,+0.829096
2012-01-02 07:18:00 UTC,+57.1118,+0.78946
2012-01-02 07:19:00 UTC,+57.1249,+0.749728
2012-01-02 07:20:00 UTC,+57.1374,+0.7099
2012-01-02 07:21:00 UTC,+57.1493,+0.669975
2012-01-02 07:22:00 UTC,+57.1604,+0.629954
2012-01-02 07:23:00 UTC,+57.1709,+0.589837
2012-01-02 07:24:00 UTC,+57.1808,+0.549624
2012-01-02 07:25:00 UTC,+57.1899,+0.509315
2012-01-02 07:26:00 UTC,+57.1984,+0.46891
2012-01-02 07:27:00 UTC,+57.2062,+0.428408
2012-01-02 07:28:00 UTC,+57.2134,+0.387811
2012-01-02 07:29:00 UTC,+57.2198,+0.347118
2012-01-02 07:30:00 UTC,+57.2256,+0.306328
2012-01-02 07:31:00 UTC,+57.2307,+0.265443
2012-01-02 07:32:00 UTC,+57.2351,+0.224461
2012-01-02 07:33:00 UTC,+57.2389,+0.183384
2012-01-02 07:34:00 UTC,+57.2419,+0.14221
2012-01-02 07:35:00 UTC,+57.2443,+3.20782
2012-01-02 07:36:00 UTC,+57.2978,+3.16687
2012-01-02 07:37:00 UTC,+57.3506,+3.12583
2012-01-02 07:38:00 UTC,+57.4027,+3.08469
2012-01-02 07:39:00 UTC,+57.4541,+3.04347
2012-01-02 07:40:00 UTC,+57.5048,+3.00215
2012-01-02 07:41:00 UTC,+57.5548,+2.96075
2012-01-02 07:42:00 UTC,+57.6042,+2.91925
2012-01-02 07:43:00 UTC,+57.6528,+2.87766
2012-01-02 07:44:00 UTC,+57.7008,+2.83599
2012-01-02 07:45:00 UTC,+57.7481,+2.79422
2012-01-02 07:46:00 UTC,+57.7946,+2.75236
2012-01-02 07:47:00 UTC,+57.8405,-0.401766
2012-01-02 07:48:00 UTC,+57.8338,-0.44428
2012-01-02 07:49:00 UTC,+57.8264,-0.486891
2012-01-02 07:50:00 UTC,+57.8183,-0.529597
2012-01-02 07:51:00 UTC,+57.8095,-0.572398
2012-01-02 07:52:00 UTC,+57.7999,-0.615295
2012-01-02 07:53:00 UTC,+57.7897,-0.658288
