# file...... out_waterheater.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... waterheater 5
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,power.real[kW],temperature[degF]
2012-01-02 12:53:00 UTC,+0,+132.766
2012-01-02 12:54:00 UTC,+0,+132.756
2012-01-02 12:55:00 UTC,+0,+132.746
2012-01-02 12:56:00 UTC,+0,+132.736
2012-01-02 12:57:00 UTC,+0,+132.725
2012-01-02 12:58:00 UTC,+0,+132.715
2012-01-02 12:59:00 UTC,+0,+132.705
2012-01-02 13:00:00 UTC,+0,+132.695
2012-01-02 13:01:00 UTC,+0,+132.685
2012-01-02 13:02:00 UTC,+0,+132.675
2012-01-02 13:03:00 UTC,+0,+132.665
2012-01-02 13:04:00 UTC,+0,+132.655
2012-01-02 13:05:00 UTC,+0,+132.644
2012-01-02 13:06:00 UTC,+0,+132.634
2012-01-02 13:07:00 UTC,+0,+132.624
2012-01-02 13:08:00 UTC,+0,+132.614
2012-01-02 13:09:00 UTC,+0,+132.604
2012-01-02 13:10:00 UTC,+0,+132.594
2012-01-02 13:11:00 UTC,+0,+132.584
2012-01-02 13:12:00 UTC,+0,+132.574
2012-01-02 13:13:00 UTC,+0,+132.564
2012-01-02 13:14:00 UTC,+0,+132.553
2012-01-02 13:15:00 UTC,+0,+132.543
2012-01-02 13:16:00 UTC,+0,+132.533
2012-01-02 13:17:00 UTC,+0,+132.523
2012-01-02 13:18:00 UTC,+0,+132.513
2012-01-02 13:19:00 UTC,+0,+132.503
2012-01-02 13:20:00 UTC,+0,+132.493
2012-01-02 13:21:00 UTC,+0,+132.483
2012-01-02 13:22:00 UTC,+0,+132.473
2012-01-02 13:23:00 UTC,+0,+132.463
2012-01-02 13:24:00 UTC,+0,+132.452
2012-01-02 13:25:00 UTC,+0,+132.442
2012-01-02 13:26:00 UTC,+0,+132.432
2012-01-02 13:27:00 UTC,+0,+132.422
2012-01-02 13:28:00 UTC,+0,+132.412
2012-01-02 13:29:00 UTC,+0,+132.402
2012-01-02 13:30:00 UTC,+0,+132.392
2012-01-02 13:31:00 UTC,+0,+132.382
2012-01-02 13:32:00 UTC,+0,+132.372
2012-01-02 13:33:00 UTC,+0,+132.362
2012-01-02 13:34:00 UTC,+0,+132.352
2012-01-02 13:35:00 UTC,+0,+132.341
2012-01-02 13:36:00 UTC,+0,+132.331
2012-01-02 13:37:00 UTC,+0,+132.321
2012-01-02 13:38:00 UTC,+0,+132.311
2012-01-02 13:39:00 UTC,+0,+132.301
2012-01-02 13:40:00 UTC,+0,+132.291
2012-01-02 13:41:00 UTC,+0,+132.281
2012-01-02 13:42:00 UTC,+0,+132.271
2012-01-02 13:43:00 UTC,+0,+132.261
2012-01-02 13:44:00 UTC,+0,+132.251
2012-01-02 13:45:00 UTC,+0,+132.241
2012-01-02 13:46:00 UTC,+0,+132.23
2012-01-02 13:47:00 UTC,+0,+132.22
2012-01-02 13:48:00 UTC,+0,+132.21
2012-01-02 13:49:00 UTC,+0,+132.2
2012-01-02 13:50:00 UTC,+0,+132.19
2012-01-02 13:51:00 UTC,+0,+132.18
2012-01-02 13:52:00 UTC,+0,+132.17
2012-01-02 13:53:00 UTC,+0,+132.16
2012-01-02 13:54:00 UTC,+0,+132.15
2012-01-02 13:55:00 UTC,+0,+132.14
2012-01-02 13:56:00 UTC,+0,+132.13
2012-01-02 13:57:00 UTC,+0,+132.12
2012-01-02 13:58:00 UTC,+0,+132.11
2012-01-02 13:59:00 UTC,+0,+132.1
2012-01-02 14:00:00 UTC,+0,+132.09
2012-01-02 14:01:00 UTC,+0,+132.08
2012-01-02 14:02:00 UTC,+0,+132.071
2012-01-02 14:03:00 UTC,+0,+132.061
2012-01-02 14:04:00 UTC,+0,+132.051
2012-01-02 14:05:00 UTC,+0,+132.041
2012-01-02 14:06:00 UTC,+0,+132.031
2012-01-02 14:07:00 UTC,+0,+132.021
2012-01-02 14:08:00 UTC,+0,+132.012
2012-01-02 14:09:00 UTC,+0,+132.002
2012-01-02 14:10:00 UTC,+0,+131.992
2012-01-02 14:11:00 UTC,+0,+131.982
2012-01-02 14:12:00 UTC,+0,+131.972
2012-01-02 14:13:00 UTC,+0,+131.962
2012-01-02 14:14:00 UTC,+0,+131.952
2012-01-02 14:15:00 UTC,+0,+131.942
2012-01-02 14:16:00 UTC,+0,+131.932
2012-01-02 14:17:00 UTC,+0,+131.922
2012-01-02 14:18:00 UTC,+0,+131.912
2012-01-02 14:19:00 UTC,+0,+131.902
2012-01-02 14:20:00 UTC,+0,+131.892
2012-01-02 14:21:00 UTC,+0,+131.882
2012-01-02 14:22:00 UTC,+0,+131.872
2012-01-02 14:23:00 UTC,+0,+131.862
2012-01-02 14:24:00 UTC,+0,+131.852
2012-01-02 14:25:00 UTC,+0,+131.842
2012-01-02 14:26:00 UTC,+0,+131.832
2012-01-02 14:27:00 UTC,+0,+131.822
2012-01-02 14:28:00 UTC,+0,+131.812
2012-01-02 14:29:00 UTC,+0,+131.802
2012-01-02 14:30:00 UTC,+0,+131.792
2012-01-02 14:31:00 UTC,+0,+131.782
2012-01-02 14:32:00 UTC,+0,+131.772
2012-01-02 14:33:00 UTC,+0,+131.762
2012-01-02 14:34:00 UTC,+0,+131.752
2012-01-02 14:35:00 UTC,+0,+131.742
2012-01-02 14:36:00 UTC,+0,+131.732
2012-01-02 14:37:00 UTC,+0,+131.722
2012-01-02 14:38:00 UTC,+0,+131.712
2012-01-02 14:39:00 UTC,+0,+131.702
2012-01-02 14:40:00 UTC,+0,+131.692
2012-01-02 14:41:00 UTC,+0,+131.682
2012-01-02 14:42:00 UTC,+0,+131.672
2012-01-02 14:43:00 UTC,+0,+131.662
2012-01-02 14:44:00 UTC,+0,+131.652
2012-01-02 14:45:00 UTC,+0,+131.642
2012-01-02 14:46:00 UTC,+0,+131.632
2012-01-02 14:47:00 UTC,+0,+131.622
2012-01-02 14:48:00 UTC,+0,+131.612
2012-01-02 14:49:00 UTC,+0,+131.602
2012-01-02 14:50:00 UTC,+0,+131.592
2012-01-02 14:51:00 UTC,+0,+131.582
2012-01-02 14:52:00 UTC,+0,+131.572
2012-01-02 14:53:00 UTC,+0,+131.562
2012-01-02 14:54:00 UTC,+0,+131.552
2012-01-02 14:55:00 UTC,+0,+131.542
2012-01-02 14:56:00 UTC,+0,+131.533
2012-01-02 14:57:00 UTC,+0,+131.523
2012-01-02 14:58:00 UTC,+0,+131.513
2012-01-02 14:59:00 UTC,+0,+131.503
2012-01-02 15:00:00 UTC,+0,+131.494
2012-01-02 15:01:00 UTC,+0,+131.484
2012-01-02 15:02:00 UTC,+0,+131.474
2012-01-02 15:03:00 UTC,+0,+131.464
2012-01-02 15:04:00 UTC,+0,+131.455
2012-01-02 15:05:00 UTC,+0,+131.445
2012-01-02 15:06:00 UTC,+0,+131.435
2012-01-02 15:07:00 UTC,+0,+131.425
2012-01-02 15:08:00 UTC,+0,+131.415
2012-01-02 15:09:00 UTC,+0,+131.405
2012-01-02 15:10:00 UTC,+0,+131.395
2012-01-02 15:11:00 UTC,+0,+131.386
2012-01-02 15:12:00 UTC,+0,+131.376
2012-01-02 15:13:00 UTC,+0,+131.366
2012-01-02 15:14:00 UTC,+0,+131.356
2012-01-02 15:15:00 UTC,+0,+131.346
2012-01-02 15:16:00 UTC,+0,+131.336
2012-01-02 15:17:00 UTC,+0,+131.326
2012-01-02 15:18:00 UTC,+0,+131.316
2012-01-02 15:19:00 UTC,+0,+131.306
2012-01-02 15:20:00 UTC,+0,+131.296
2012-01-02 15:21:00 UTC,+0,+131.286
2012-01-02 15:22:00 UTC,+0,+131.277
2012-01-02 15:23:00 UTC,+0,+131.267
2012-01-02 15:24:00 UTC,+0,+131.257
2012-01-02 15:25:00 UTC,+0,+131.247
2012-01-02 15:26:00 UTC,+0,+131.237
2012-01-02 15:27:00 UTC,+0,+131.227
2012-01-02 15:28:00 UTC,+0,+131.217
2012-01-02 15:29:00 UTC,+0,+131.207
2012-01-02 15:30:00 UTC,+0,+131.197
2012-01-02 15:31:00 UTC,+0,+131.187
2012-01-02 15:32:00 UTC,+0,+131.177
2012-01-02 15:33:00 UTC,+0,+131.167
2012-01-02 15:34:00 UTC,+0,+131.158
2012-01-02 15:35:00 UTC,+0,+131.148
2012-01-02 15:36:00 UTC,+0,+131.138
2012-01-02 15:37:00 UTC,+0,+131.128
2012-01-02 15:38:00 UTC,+0,+131.118
2012-01-02 15:39:00 UTC,+0,+131.108
2012-01-02 15:40:00 UTC,+0,+131.098
2012-01-02 15:41:00 UTC,+0,+131.088
2012-01-02 15:42:00 UTC,+0,+131.078
2012-01-02 15:43:00 UTC,+0,+131.068
2012-01-02 15:44:00 UTC,+0,+131.058
2012-01-02 15:45:00 UTC,+0,+131.049
2012-01-02 15:46:00 UTC,+0,+131.039
2012-01-02 15:47:00 UTC,+0,+131.029
2012-01-02 15:48:00 UTC,+0,+131.019
2012-01-02 15:49:00 UTC,+0,+131.01
2012-01-02 15:50:00 UTC,+0,+131
2012-01-02 15:51:00 UTC,+0,+130.99
2012-01-02 15:52:00 UTC,+0,+130.981
2012-01-02 15:53:00 UTC,+0,+130.971
2012-01-02 15:54:00 UTC,+0,+130.961
2012-01-02 15:55:00 UTC,+0,+130.952
2012-01-02 15:56:00 UTC,+0,+130.942
2012-01-02 15:57:00 UTC,+0,+130.932
2012-01-02 15:58:00 UTC,+0,+130.922
2012-01-02 15:59:00 UTC,+0,+130.913
2012-01-02 16:00:00 UTC,+0,+130.903
2012-01-02 16:01:00 UTC,+0,+130.893
2012-01-02 16:02:00 UTC,+0,+130.883
2012-01-02 16:03:00 UTC,+0,+130.873
2012-01-02 16:04:00 UTC,+0,+130.864
2012-01-02 16:05:00 UTC,+0,+130.854
2012-01-02 16:06:00 UTC,+0,+130.844
2012-01-02 16:07:00 UTC,+0,+130.834
2012-01-02 16:08:00 UTC,+0,+130.824
2012-01-02 16:09:00 UTC,+0,+130.814
2012-01-02 16:10:00 UTC,+0,+130.805
2012-01-02 16:11:00 UTC,+0,+130.795
2012-01-02 16:12:00 UTC,+0,+130.785
2012-01-02 16:13:00 UTC,+0,+130.775
2012-01-02 16:14:00 UTC,+0,+130.765
2012-01-02 16:15:00 UTC,+0,+130.755
2012-01-02 16:16:00 UTC,+0,+130.746
2012-01-02 16:17:00 UTC,+0,+130.736
2012-01-02 16:18:00 UTC,+0,+130.726
2012-01-02 16:19:00 UTC,+0,+130.716
2012-01-02 16:20:00 UTC,+0,+130.706
2012-01-02 16:21:00 UTC,+0,+130.696
2012-01-02 16:22:00 UTC,+0,+130.686
2012-01-02 16:23:00 UTC,+0,+130.677
2012-01-02 16:24:00 UTC,+0,+130.667
2012-01-02 16:25:00 UTC,+0,+130.657
2012-01-02 16:26:00 UTC,+0,+130.647
2012-01-02 16:27:00 UTC,+0,+130.637
2012-01-02 16:28:00 UTC,+0,+130.627
2012-01-02 16:29:00 UTC,+0,+130.618
2012-01-02 16:30:00 UTC,+0,+130.608
2012-01-02 16:31:00 UTC,+0,+130.598
2012-01-02 16:32:00 UTC,+0,+130.588
2012-01-02 16:33:00 UTC,+0,+130.578
2012-01-02 16:34:00 UTC,+0,+130.568
2012-01-02 16:35:00 UTC,+0,+130.559
2012-01-02 16:36:00 UTC,+0,+130.549
2012-01-02 16:37:00 UTC,+0,+130.539
2012-01-02 16:38:00 UTC,+0,+130.529
2012-01-02 16:39:00 UTC,+0,+130.519
2012-01-02 16:40:00 UTC,+0,+130.509
2012-01-02 16:41:00 UTC,+0,+130.5
2012-01-02 16:42:00 UTC,+0,+130.49
2012-01-02 16:43:00 UTC,+0,+130.48
2012-01-02 16:44:00 UTC,+0,+130.47
2012-01-02 16:45:00 UTC,+0,+130.46
2012-01-02 16:46:00 UTC,+0,+130.451
2012-01-02 16:47:00 UTC,+0,+130.441
2012-01-02 16:48:00 UTC,+0,+130.431
2012-01-02 16:49:00 UTC,+0,+130.422
2012-01-02 16:50:00 UTC,+0,+130.412
2012-01-02 16:51:00 UTC,+0,+130.403
2012-01-02 16:52:00 UTC,+0,+130.393
2012-01-02 16:53:00 UTC,+0,+130.384
2012-01-02 16:54:00 UTC,+0,+130.374
2012-01-02 16:55:00 UTC,+0,+130.364
2012-01-02 16:56:00 UTC,+0,+130.355
2012-01-02 16:57:00 UTC,+0,+130.345
2012-01-02 16:58:00 UTC,+0,+130.336
2012-01-02 16:59:00 UTC,+0,+130.326
2012-01-02 17:00:00 UTC,+0,+130.316
2012-01-02 17:01:00 UTC,+0,+130.307
2012-01-02 17:02:00 UTC,+0,+130.297
2012-01-02 17:03:00 UTC,+0,+130.287
2012-01-02 17:04:00 UTC,+0,+130.277
2012-01-02 17:05:00 UTC,+0,+130.268
2012-01-02 17:06:00 UTC,+0,+130.258
2012-01-02 17:07:00 UTC,+0,+130.248
2012-01-02 17:08:00 UTC,+0,+130.238
2012-01-02 17:09:00 UTC,+0,+130.229
2012-01-02 17:10:00 UTC,+0,+130.219
2012-01-02 17:11:00 UTC,+0,+130.209
2012-01-02 17:12:00 UTC,+0,+130.2
2012-01-02 17:13:00 UTC,+0,+130.19
2012-01-02 17:14:00 UTC,+0,+130.18
2012-01-02 17:15:00 UTC,+0,+130.17
2012-01-02 17:16:00 UTC,+0,+130.161
2012-01-02 17:17:00 UTC,+0,+130.151
2012-01-02 17:18:00 UTC,+0,+130.141
2012-01-02 17:19:00 UTC,+0,+130.131
2012-01-02 17:20:00 UTC,+0,+130.122
2012-01-02 17:21:00 UTC,+0,+130.112
2012-01-02 17:22:00 UTC,+0,+130.102
2012-01-02 17:23:00 UTC,+0,+130.093
2012-01-02 17:24:00 UTC,+0,+130.083
2012-01-02 17:25:00 UTC,+0,+130.073
2012-01-02 17:26:00 UTC,+0,+130.063
2012-01-02 17:27:00 UTC,+0,+130.054
2012-01-02 17:28:00 UTC,+0,+130.044
2012-01-02 17:29:00 UTC,+0,+130.034
2012-01-02 17:30:00 UTC,+0,+130.025
2012-01-02 17:31:00 UTC,+0,+130.015
2012-01-02 17:32:00 UTC,+0,+130.005
2012-01-02 17:33:00 UTC,+0,+129.995
2012-01-02 17:34:00 UTC,+0,+129.986
2012-01-02 17:35:00 UTC,+0,+129.976
2012-01-02 17:36:00 UTC,+0,+129.966
2012-01-02 17:37:00 UTC,+0,+129.957
2012-01-02 17:38:00 UTC,+0,+129.947
2012-01-02 17:39:00 UTC,+0,+129.937
2012-01-02 17:40:00 UTC,+0,+129.927
2012-01-02 17:41:00 UTC,+0,+129.918
2012-01-02 17:42:00 UTC,+0,+129.908
2012-01-02 17:43:00 UTC,+0,+129.898
2012-01-02 17:44:00 UTC,+0,+129.889
2012-01-02 17:45:00 UTC,+0,+129.879
2012-01-02 17:46:00 UTC,+0,+129.869
2012-01-02 17:47:00 UTC,+0,+129.86
2012-01-02 17:48:00 UTC,+0,+129.85
2012-01-02 17:49:00 UTC,+0,+129.84
2012-01-02 17:50:00 UTC,+0,+129.83
2012-01-02 17:51:00 UTC,+0,+129.821
2012-01-02 17:52:00 UTC,+0,+129.811
2012-01-02 17:53:00 UTC,+0,+129.801
2012-01-02 17:54:00 UTC,+0,+129.792
2012-01-02 17:55:00 UTC,+0,+129.782
2012-01-02 17:56:00 UTC,+0,+129.772
2012-01-02 17:57:00 UTC,+0,+129.763
2012-01-02 17:58:00 UTC,+0,+129.753
2012-01-02 17:59:00 UTC,+0,+129.743
2012-01-02 18:00:00 UTC,+0,+129.734
2012-01-02 18:01:00 UTC,+0,+129.724
2012-01-02 18:02:00 UTC,+0,+129.714
2012-01-02 18:03:00 UTC,+0,+129.705
2012-01-02 18:04:00 UTC,+0,+129.695
2012-01-02 18:05:00 UTC,+0,+129.685
2012-01-02 18:06:00 UTC,+0,+129.675
2012-01-02 18:07:00 UTC,+0,+129.666
2012-01-02 18:08:00 UTC,+0,+129.656
2012-01-02 18:09:00 UTC,+0,+129.646
2012-01-02 18:10:00 UTC,+0,+129.637
2012-01-02 18:11:00 UTC,+0,+129.627
2012-01-02 18:12:00 UTC,+0,+129.617
2012-01-02 18:13:00 UTC,+0,+129.608
2012-01-02 18:14:00 UTC,+0,+129.598
2012-01-02 18:15:00 UTC,+0,+129.588
2012-01-02 18:16:00 UTC,+0,+129.579
2012-01-02 18:17:00 UTC,+0,+129.569
2012-01-02 18:18:00 UTC,+0,+129.56
2012-01-02 18:19:00 UTC,+0,+129.55
2012-01-02 18:20:00 UTC,+0,+129.54
2012-01-02 18:21:00 UTC,+0,+129.531
2012-01-02 18:22:00 UTC,+0,+129.521
2012-01-02 18:23:00 UTC,+0,+129.511
2012-01-02 18:24:00 UTC,+0,+129.502
2012-01-02 18:25:00 UTC,+0,+129.492
2012-01-02 18:26:00 UTC,+0,+129.482
2012-01-02 18:27:00 UTC,+0,+129.473
2012-01-02 18:28:00 UTC,+0,+129.463
2012-01-02 18:29:00 UTC,+0,+129.453
2012-01-02 18:30:00 UTC,+0,+129.444
2012-01-02 18:31:00 UTC,+0,+129.434
2012-01-02 18:32:00 UTC,+0,+129.425
2012-01-02 18:33:00 UTC,+0,+129.415
2012-01-02 18:34:00 UTC,+0,+129.405
2012-01-02 18:35:00 UTC,+0,+129.396
2012-01-02 18:36:00 UTC,+0,+129.386
2012-01-02 18:37:00 UTC,+0,+129.376
2012-01-02 18:38:00 UTC,+0,+129.367
2012-01-02 18:39:00 UTC,+0,+129.357
2012-01-02 18:40:00 UTC,+0,+129.347
2012-01-02 18:41:00 UTC,+0,+129.338
2012-01-02 18:42:00 UTC,+0,+129.328
2012-01-02 18:43:00 UTC,+0,+129.319
2012-01-02 18:44:00 UTC,+0,+129.309
2012-01-02 18:45:00 UTC,+0,+129.299
2012-01-02 18:46:00 UTC,+0,+129.29
2012-01-02 18:47:00 UTC,+0,+129.28
2012-01-02 18:48:00 UTC,+0,+129.271
2012-01-02 18:49:00 UTC,+0,+129.261
2012-01-02 18:50:00 UTC,+0,+129.251
2012-01-02 18:51:00 UTC,+0,+129.242
2012-01-02 18:52:00 UTC,+0,+129.232
2012-01-02 18:53:00 UTC,+0,+129.222
2012-01-02 18:54:00 UTC,+0,+129.213
2012-01-02 18:55:00 UTC,+0,+129.203
2012-01-02 18:56:00 UTC,+0,+129.194
2012-01-02 18:57:00 UTC,+0,+129.184
2012-01-02 18:58:00 UTC,+0,+129.174
2012-01-02 18:59:00 UTC,+0,+129.165
2012-01-02 19:00:00 UTC,+0,+129.155
2012-01-02 19:01:00 UTC,+0,+129.146
2012-01-02 19:02:00 UTC,+0,+129.136
2012-01-02 19:03:00 UTC,+0,+129.126
2012-01-02 19:04:00 UTC,+0,+129.117
2012-01-02 19:05:00 UTC,+0,+129.107
2012-01-02 19:06:00 UTC,+0,+129.098
2012-01-02 19:07:00 UTC,+0,+129.088
2012-01-02 19:08:00 UTC,+0,+129.079
2012-01-02 19:09:00 UTC,+0,+129.069
2012-01-02 19:10:00 UTC,+0,+129.059
2012-01-02 19:11:00 UTC,+0,+129.05
2012-01-02 19:12:00 UTC,+0,+129.04
2012-01-02 19:13:00 UTC,+0,+129.031
2012-01-02 19:14:00 UTC,+0,+129.021
2012-01-02 19:15:00 UTC,+0,+129.011
2012-01-02 19:16:00 UTC,+0,+129.002
2012-01-02 19:17:00 UTC,+0,+128.992
2012-01-02 19:18:00 UTC,+0,+128.983
2012-01-02 19:19:00 UTC,+0,+128.973
2012-01-02 19:20:00 UTC,+0,+128.964
2012-01-02 19:21:00 UTC,+0,+128.954
2012-01-02 19:22:00 UTC,+0,+128.944
2012-01-02 19:23:00 UTC,+0,+128.935
2012-01-02 19:24:00 UTC,+0,+128.925
2012-01-02 19:25:00 UTC,+0,+128.916
2012-01-02 19:26:00 UTC,+0,+128.906
2012-01-02 19:27:00 UTC,+0,+128.896
2012-01-02 19:28:00 UTC,+0,+128.887
2012-01-02 19:29:00 UTC,+0,+128.877
2012-01-02 19:30:00 UTC,+0,+128.868
2012-01-02 19:31:00 UTC,+0,+128.858
2012-01-02 19:32:00 UTC,+0,+128.849
2012-01-02 19:33:00 UTC,+0,+128.839
2012-01-02 19:34:00 UTC,+0,+128.829
2012-01-02 19:35:00 UTC,+0,+128.82
2012-01-02 19:36:00 UTC,+0,+128.81
2012-01-02 19:37:00 UTC,+0,+128.801
2012-01-02 19:38:00 UTC,+0,+128.791
2012-01-02 19:39:00 UTC,+0,+128.782
2012-01-02 19:40:00 UTC,+0,+128.772
2012-01-02 19:41:00 UTC,+0,+128.763
2012-01-02 19:42:00 UTC,+0,+128.753
2012-01-02 19:43:00 UTC,+0,+128.743
2012-01-02 19:44:00 UTC,+0,+128.734
2012-01-02 19:45:00 UTC,+0,+128.724
2012-01-02 19:46:00 UTC,+0,+128.715
2012-01-02 19:47:00 UTC,+0,+128.705
2012-01-02 19:48:00 UTC,+0,+128.696
2012-01-02 19:49:00 UTC,+0,+128.686
2012-01-02 19:50:00 UTC,+0,+128.676
2012-01-02 19:51:00 UTC,+0,+128.667
2012-01-02 19:52:00 UTC,+0,+128.657
2012-01-02 19:53:00 UTC,+0,+128.648
2012-01-02 19:54:00 UTC,+0,+128.638
2012-01-02 19:55:00 UTC,+0,+128.629
2012-01-02 19:56:00 UTC,+0,+128.619
2012-01-02 19:57:00 UTC,+0,+128.61
2012-01-02 19:58:00 UTC,+0,+128.6
2012-01-02 19:59:00 UTC,+0,+128.591
2012-01-02 20:00:00 UTC,+0,+128.581
2012-01-02 20:01:00 UTC,+0,+128.571
2012-01-02 20:02:00 UTC,+0,+128.562
2012-01-02 20:03:00 UTC,+0,+128.552
2012-01-02 20:04:00 UTC,+0,+128.543
2012-01-02 20:05:00 UTC,+0,+128.534
2012-01-02 20:06:00 UTC,+0,+128.524
2012-01-02 20:07:00 UTC,+0,+128.515
2012-01-02 20:08:00 UTC,+0,+128.506
2012-01-02 20:09:00 UTC,+0,+128.496
2012-01-02 20:10:00 UTC,+0,+128.487
2012-01-02 20:11:00 UTC,+0,+128.478
2012-01-02 20:12:00 UTC,+0,+128.469
2012-01-02 20:13:00 UTC,+0,+128.459
2012-01-02 20:14:00 UTC,+0,+128.45
2012-01-02 20:15:00 UTC,+0,+128.441
2012-01-02 20:16:00 UTC,+0,+128.431
2012-01-02 20:17:00 UTC,+0,+128.422
2012-01-02 20:18:00 UTC,+0,+128.412
2012-01-02 20:19:00 UTC,+0,+128.403
2012-01-02 20:20:00 UTC,+0,+128.394
2012-01-02 20:21:00 UTC,+0,+128.384
2012-01-02 20:22:00 UTC,+0,+128.375
2012-01-02 20:23:00 UTC,+0,+128.365
2012-01-02 20:24:00 UTC,+0,+128.356
2012-01-02 20:25:00 UTC,+0,+128.346
2012-01-02 20:26:00 UTC,+0,+128.337
2012-01-02 20:27:00 UTC,+0,+128.327
2012-01-02 20:28:00 UTC,+0,+128.318
2012-01-02 20:29:00 UTC,+0,+128.308
2012-01-02 20:30:00 UTC,+0,+128.299
2012-01-02 20:31:00 UTC,+0,+128.29
2012-01-02 20:32:00 UTC,+0,+128.28
2012-01-02 20:33:00 UTC,+0,+128.271
2012-01-02 20:34:00 UTC,+0,+128.261
2012-01-02 20:35:00 UTC,+0,+128.252
2012-01-02 20:36:00 UTC,+0,+128.242
2012-01-02 20:37:00 UTC,+0,+128.233
2012-01-02 20:38:00 UTC,+0,+128.223
2012-01-02 20:39:00 UTC,+0,+128.214
2012-01-02 20:40:00 UTC,+0,+128.204
2012-01-02 20:41:00 UTC,+0,+128.195
2012-01-02 20:42:00 UTC,+0,+128.185
2012-01-02 20:43:00 UTC,+0,+128.176
2012-01-02 20:44:00 UTC,+0,+128.166
2012-01-02 20:45:00 UTC,+0,+128.157
2012-01-02 20:46:00 UTC,+0,+128.148
2012-01-02 20:47:00 UTC,+0,+128.138
2012-01-02 20:48:00 UTC,+0,+128.129
2012-01-02 20:49:00 UTC,+0,+128.119
2012-01-02 20:50:00 UTC,+0,+128.11
2012-01-02 20:51:00 UTC,+0,+128.1
2012-01-02 20:52:00 UTC,+0,+128.091
2012-01-02 20:53:00 UTC,+0,+128.081
2012-01-02 20:54:00 UTC,+0,+128.072
2012-01-02 20:55:00 UTC,+0,+128.062
2012-01-02 20:56:00 UTC,+0,+128.053
2012-01-02 20:57:00 UTC,+0,+128.044
2012-01-02 20:58:00 UTC,+0,+128.034
2012-01-02 20:59:00 UTC,+0,+128.025
2012-01-02 21:00:00 UTC,+0,+128.015
2012-01-02 21:01:00 UTC,+0,+128.006
2012-01-02 21:02:00 UTC,+0,+127.996
2012-01-02 21:03:00 UTC,+0,+127.987
2012-01-02 21:04:00 UTC,+0,+127.977
2012-01-02 21:05:00 UTC,+0,+127.968
2012-01-02 21:06:00 UTC,+0,+127.958
2012-01-02 21:07:00 UTC,+0,+127.949
2012-01-02 21:08:00 UTC,+0,+127.94
2012-01-02 21:09:00 UTC,+0,+127.93
2012-01-02 21:10:00 UTC,+0,+127.921
2012-01-02 21:11:00 UTC,+0,+127.911
2012-01-02 21:12:00 UTC,+0,+127.902
2012-01-02 21:13:00 UTC,+0,+127.893
2012-01-02 21:14:00 UTC,+0,+127.883
2012-01-02 21:15:00 UTC,+0,+127.874
2012-01-02 21:16:00 UTC,+0,+127.865
2012-01-02 21:17:00 UTC,+0,+127.856
2012-01-02 21:18:00 UTC,+0,+127.846
2012-01-02 21:19:00 UTC,+0,+127.837
2012-01-02 21:20:00 UTC,+0,+127.828
2012-01-02 21:21:00 UTC,+0,+127.819
2012-01-02 21:22:00 UTC,+0,+127.81
2012-01-02 21:23:00 UTC,+0,+127.801
2012-01-02 21:24:00 UTC,+0,+127.791
2012-01-02 21:25:00 UTC,+0,+127.782
2012-01-02 21:26:00 UTC,+0,+127.773
2012-01-02 21:27:00 UTC,+0,+127.763
2012-01-02 21:28:00 UTC,+0,+127.754
2012-01-02 21:29:00 UTC,+0,+127.745
2012-01-02 21:30:00 UTC,+0,+127.735
2012-01-02 21:31:00 UTC,+0,+127.726
2012-01-02 21:32:00 UTC,+0,+127.717
2012-01-02 21:33:00 UTC,+0,+127.707
2012-01-02 21:34:00 UTC,+0,+127.698
2012-01-02 21:35:00 UTC,+0,+127.689
2012-01-02 21:36:00 UTC,+0,+127.679
2012-01-02 21:37:00 UTC,+0,+127.67
2012-01-02 21:38:00 UTC,+0,+127.66
2012-01-02 21:39:00 UTC,+0,+127.651
2012-01-02 21:40:00 UTC,+0,+127.642
2012-01-02 21:41:00 UTC,+0,+127.632
2012-01-02 21:42:00 UTC,+0,+127.623
2012-01-02 21:43:00 UTC,+0,+127.614
2012-01-02 21:44:00 UTC,+0,+127.604
2012-01-02 21:45:00 UTC,+0,+127.595
2012-01-02 21:46:00 UTC,+0,+127.586
2012-01-02 21:47:00 UTC,+0,+127.576
2012-01-02 21:48:00 UTC,+0,+127.567
2012-01-02 21:49:00 UTC,+0,+127.557
2012-01-02 21:50:00 UTC,+0,+127.548
2012-01-02 21:51:00 UTC,+0,+127.539
2012-01-02 21:52:00 UTC,+0,+127.529
2012-01-02 21:53:00 UTC,+0,+127.52
2012-01-02 21:54:00 UTC,+0,+127.511
2012-01-02 21:55:00 UTC,+0,+127.501
2012-01-02 21:56:00 UTC,+0,+127.492
2012-01-02 21:57:00 UTC,+0,+127.482
2012-01-02 21:58:00 UTC,+0,+127.473
2012-01-02 21:59:00 UTC,+0,+127.464
2012-01-02 22:00:00 UTC,+0,+127.454
2012-01-02 22:01:00 UTC,+0,+127.445
2012-01-02 22:02:00 UTC,+0,+127.436
2012-01-02 22:03:00 UTC,+0,+127.426
2012-01-02 22:04:00 UTC,+0,+127.417
2012-01-02 22:05:00 UTC,+0,+127.407
2012-01-02 22:06:00 UTC,+0,+127.398
2012-01-02 22:07:00 UTC,+0,+127.389
